unit_id,LRZ,capacity_mw,energy_storage_capacity_mwh,thermal_derate_name,thermal_for_profile_name,solar_profile_name,wind_profile_name
MISO_06_NaturalGas_039,06,3.9,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_005,MISO_06_ST_012,,
MISO_06_NaturalGas_040,06,41.5,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_007,MISO_06_ST_017,,
MISO_06_NaturalGas_041,06,7.4,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_008,MISO_06_ST_018,,
MISO_06_NaturalGas_042,06,668.0,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_014,MISO_06_ST_025,,
MISO_06_NaturalGas_043,06,6.1,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_017,MISO_06_ST_028,,
MISO_06_NaturalGas_044,06,586.0,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_027,MISO_06_ST_039,,
MISO_06_NaturalGas_045,06,3.2,0.0,,MISO_06_CT_003,,
MISO_06_NaturalGas_046,06,6.4,0.0,,MISO_06_CT_004,,
MISO_06_NaturalGas_047,06,1.0,0.0,,MISO_06_CT_006,,
MISO_06_NaturalGas_048,06,1.5,0.0,,MISO_06_CT_009,,
MISO_06_NaturalGas_049,06,1.0,0.0,,MISO_06_CT_010,,
MISO_06_NaturalGas_050,06,6.4,0.0,,MISO_06_CT_011,,
MISO_06_NaturalGas_051,06,7.3,0.0,,MISO_06_CT_018,,
MISO_06_NaturalGas_052,06,9.600000000000001,0.0,,MISO_06_CT_024,,
MISO_06_ThermalOther_053,06,812.7,0.0,,MISO_06_CC_031,,
MISO_06_ThermalOther_054,06,3.2,0.0,,MISO_06_CT_003,,
MISO_06_ThermalOther_055,06,7.6,0.0,,MISO_06_CT_008,,
MISO_06_ThermalOther_056,06,6.4,0.0,,MISO_06_CT_011,,
MISO_06_ThermalOther_057,06,3.2,0.0,,MISO_06_CT_014,,
MISO_06_ThermalOther_058,06,3.2,0.0,,MISO_06_CT_024,,
MISO_06_ThermalOther_059,06,3.2,0.0,,MISO_06_CT_034,,
MISO_06_ThermalOther_060,06,193.8,0.0,,MISO_06_ST_001,,
MISO_06_ThermalOther_061,06,176.2,0.0,,MISO_06_ST_002,,
MISO_06_ThermalOther_062,06,4.3,0.0,,MISO_06_ST_005,,
MISO_06_ThermalOther_063,06,6.0,0.0,,MISO_06_ST_013,,
MISO_06_ThermalOther_064,06,6.5,0.0,,MISO_06_ST_025,,
MISO_06_ThermalOther_065,06,13.2,0.0,,MISO_06_ST_030,,
MISO_06_ThermalOther_066,06,88.0,0.0,,MISO_06_ST_038,,
MISO_06_solar_001,06,1.0,0.0,,,MISO_06_solar_001,
MISO_06_solar_002,06,2.4,0.0,,,MISO_06_solar_002,
MISO_06_solar_003,06,2.0,0.0,,,MISO_06_solar_003,
MISO_06_solar_004,06,1.5,0.0,,,MISO_06_solar_004,
MISO_06_solar_005,06,3.9,0.0,,,MISO_06_solar_005,
MISO_06_solar_006,06,2.0,0.0,,,MISO_06_solar_006,
MISO_06_solar_007,06,5.0,0.0,,,MISO_06_solar_007,
MISO_06_solar_008,06,1.1,0.0,,,MISO_06_solar_008,
MISO_06_solar_009,06,6.8,0.0,,,MISO_06_solar_009,
MISO_06_solar_010,06,1.0,0.0,,,MISO_06_solar_010,
MISO_06_solar_011,06,700.0,0.0,,,MISO_06_solar_011,
MISO_06_solar_012,06,4.3,0.0,,,MISO_06_solar_012,
MISO_06_solar_013,06,4.8,0.0,,,MISO_06_solar_013,
MISO_06_solar_014,06,200.0,0.0,,,MISO_06_solar_014,
MISO_06_solar_015,06,3.3,0.0,,,MISO_06_solar_015,
MISO_06_solar_016,06,350.0,0.0,,,MISO_06_solar_016,
MISO_06_solar_017,06,16.0,0.0,,,MISO_06_solar_017,
MISO_06_solar_019,06,15.4,0.0,,,MISO_06_solar_019,
MISO_06_solar_020,06,1.6,0.0,,,MISO_06_solar_020,
MISO_06_solar_021,06,195.0,0.0,,,MISO_06_solar_021,
MISO_06_solar_022,06,5.4,0.0,,,MISO_06_solar_022,
MISO_06_solar_023,06,2.5,0.0,,,MISO_06_solar_023,
MISO_06_solar_024,06,201.4,0.0,,,MISO_06_solar_024,
MISO_06_solar_025,06,1.5,0.0,,,MISO_06_solar_025,
MISO_06_solar_026,06,8.0,0.0,,,MISO_06_solar_026,
MISO_06_solar_027,06,1.4,0.0,,,MISO_06_solar_027,
MISO_06_solar_029,06,4.8,0.0,,,MISO_06_solar_029,
MISO_06_solar_030,06,23.0,0.0,,,MISO_06_solar_030,
MISO_06_solar_031,06,10.3,0.0,,,MISO_06_solar_031,
MISO_06_solar_032,06,1.9,0.0,,,MISO_06_solar_032,
MISO_06_solar_033,06,2.0,0.0,,,MISO_06_solar_033,
MISO_06_solar_034,06,2.5,0.0,,,MISO_06_solar_034,
MISO_06_solar_035,06,6.1,0.0,,,MISO_06_solar_035,
MISO_06_solar_036,06,55.9,0.0,,,MISO_06_solar_036,
MISO_06_solar_037,06,24.1,0.0,,,MISO_06_solar_037,
MISO_06_solar_038,06,199.0,0.0,,,MISO_06_solar_038,
MISO_06_solar_039,06,5.2,0.0,,,MISO_06_solar_039,
MISO_06_solar_040,06,9.2,0.0,,,MISO_06_solar_040,
MISO_06_solar_041,06,3.1,0.0,,,MISO_06_solar_041,
MISO_06_solar_042,06,1.1,0.0,,,MISO_06_solar_042,
MISO_06_solar_043,06,250.0,0.0,,,MISO_06_solar_043,
MISO_06_solar_044,06,1.1,0.0,,,MISO_06_solar_044,
MISO_06_solar_045,06,5.4,0.0,,,MISO_06_solar_045,
MISO_06_solar_046,06,1.1,0.0,,,MISO_06_solar_046,
MISO_06_solar_047,06,1.1,0.0,,,MISO_06_solar_047,
MISO_06_solar_048,06,13.9,0.0,,,MISO_06_solar_048,
MISO_06_solar_049,06,17.0,0.0,,,MISO_06_solar_049,
MISO_06_solar_050,06,1.1,0.0,,,MISO_06_solar_050,
MISO_06_solar_051,06,8.2,0.0,,,MISO_06_solar_051,
MISO_06_solar_053,06,210.0,0.0,,,MISO_06_solar_053,
MISO_06_solar_054,06,2.0,0.0,,,MISO_06_solar_054,
MISO_06_solar_056,06,202.0,0.0,,,MISO_06_solar_056,
MISO_06_solar_057,06,1.1,0.0,,,MISO_06_solar_057,
MISO_06_solar_058,06,1.1,0.0,,,MISO_06_solar_058,
MISO_06_solar_059,06,191.0,0.0,,,MISO_06_solar_059,
MISO_06_solar_060,06,2.0,0.0,,,MISO_06_solar_060,
MISO_06_solar_062,06,54.7,0.0,,,MISO_06_solar_062,
MISO_06_solar_063,06,200.0,0.0,,,MISO_06_solar_063,
MISO_06_solar_064,06,410.0,0.0,,,MISO_06_solar_064,
MISO_06_wind_001,06,130.5,0.0,,,,MISO_06_wind_001
MISO_06_wind_002,06,506.5,0.0,,,,MISO_06_wind_002
MISO_06_wind_003,06,201.6,0.0,,,,MISO_06_wind_003
MISO_06_wind_004,06,404.4,0.0,,,,MISO_06_wind_004
MISO_06_wind_005,06,398.6,0.0,,,,MISO_06_wind_005
MISO_07_BatteryStorage_001,07,1.1,1.0,,,,
MISO_07_BatteryStorage_002,07,0.3,0.5,,,,
MISO_07_BatteryStorage_003,07,14.0,56.0,,,,
MISO_07_BatteryStorage_005,07,104.9,400.0,,,,
MISO_07_Coal_001,07,6.2,0.0,MISO_07_Conventional_Steam_Coal_RC_001,MISO_07_ST_005,,
MISO_07_Coal_002,07,70.0,0.0,MISO_07_Conventional_Steam_Coal_RC_005,MISO_07_ST_020,,
MISO_07_Coal_003,07,2.5,0.0,MISO_07_Conventional_Steam_Coal_RC_009,MISO_07_ST_028,,
MISO_07_Coal_005,07,1395.0,0.0,MISO_07_Conventional_Steam_Coal_RC_023,MISO_07_ST_061,,
MISO_07_Coal_006,07,3279.6000000000004,0.0,MISO_07_Conventional_Steam_Coal_RC_042,MISO_07_ST_088,,
MISO_07_FuelOil_007,07,24.0,0.0,,MISO_07_CT_003,,
MISO_07_FuelOil_008,07,11.0,0.0,,MISO_07_CT_006,,
MISO_07_FuelOil_009,07,6.0,0.0,,MISO_07_CT_007,,
MISO_07_FuelOil_010,07,22.6,0.0,,MISO_07_CT_008,,
MISO_07_FuelOil_011,07,4.8,0.0,,MISO_07_CT_009,,
MISO_07_FuelOil_012,07,3.3,0.0,,MISO_07_CT_012,,
MISO_07_FuelOil_013,07,21.3,0.0,,MISO_07_CT_013,,
MISO_07_FuelOil_014,07,1.0,0.0,,MISO_07_CT_024,,
MISO_07_FuelOil_015,07,6.0,0.0,,MISO_07_CT_028,,
MISO_07_FuelOil_016,07,13.5,0.0,,MISO_07_CT_029,,
MISO_07_FuelOil_017,07,12.4,0.0,,MISO_07_CT_030,,
MISO_07_FuelOil_018,07,3.7,0.0,,MISO_07_CT_031,,
MISO_07_FuelOil_019,07,5.2,0.0,,MISO_07_CT_033,,
MISO_07_FuelOil_020,07,22.900000000000002,0.0,,MISO_07_CT_037,,
MISO_07_FuelOil_021,07,5.2,0.0,,MISO_07_CT_041,,
MISO_07_FuelOil_022,07,5.1,0.0,,MISO_07_CT_043,,
MISO_07_FuelOil_023,07,3.8,0.0,,MISO_07_CT_055,,
MISO_07_FuelOil_024,07,27.0,0.0,,MISO_07_CT_058,,
MISO_07_FuelOil_025,07,13.5,0.0,,MISO_07_CT_061,,
MISO_07_FuelOil_026,07,13.5,0.0,,MISO_07_CT_066,,
MISO_07_FuelOil_027,07,42.4,0.0,,MISO_07_CT_068,,
MISO_07_FuelOil_028,07,73.4,0.0,,MISO_07_CT_075,,
MISO_07_FuelOil_029,07,4.5,0.0,,MISO_07_CT_077,,
MISO_07_FuelOil_030,07,5.4,0.0,,MISO_07_CT_078,,
MISO_07_FuelOil_031,07,64.0,0.0,,MISO_07_CT_084,,
MISO_07_FuelOil_032,07,13.5,0.0,,MISO_07_CT_088,,
MISO_07_NaturalGas_034,07,138.1,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_006,MISO_07_CC_023,,
MISO_07_NaturalGas_035,07,1848.6,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_011,MISO_07_CC_033,,
MISO_07_NaturalGas_036,07,740.2,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_020,MISO_07_CC_051,,
MISO_07_NaturalGas_037,07,33.1,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_021,MISO_07_CC_053,,
MISO_07_NaturalGas_038,07,1267.4,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_023,MISO_07_CC_061,,
MISO_07_NaturalGas_039,07,205.2,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_026,MISO_07_CC_064,,
MISO_07_NaturalGas_040,07,98.0,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_027,MISO_07_CC_065,,
MISO_07_NaturalGas_041,07,649.0,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_033,MISO_07_CC_074,,
MISO_07_NaturalGas_042,07,60.0,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_034,MISO_07_CC_075,,
MISO_07_NaturalGas_043,07,349.6,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_036,MISO_07_CC_077,,
MISO_07_NaturalGas_044,07,10.9,0.0,MISO_07_Natural_Gas_Fired_Combined_Cycle_RC_038,MISO_07_CC_080,,
MISO_07_NaturalGas_046,07,453.8,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_07_CT_014,,
MISO_07_NaturalGas_047,07,240.29999999999998,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_003,MISO_07_CT_015,,
MISO_07_NaturalGas_048,07,60.5,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_004,MISO_07_CT_017,,
MISO_07_NaturalGas_049,07,50.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_007,MISO_07_CT_024,,
MISO_07_NaturalGas_050,07,3.8,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_010,MISO_07_CT_032,,
MISO_07_NaturalGas_051,07,23.7,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_014,MISO_07_CT_040,,
MISO_07_NaturalGas_052,07,782.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_016,MISO_07_CT_045,,
MISO_07_NaturalGas_053,07,255.89999999999998,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_017,MISO_07_CT_048,,
MISO_07_NaturalGas_054,07,377.4,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_020,MISO_07_CT_051,,
MISO_07_NaturalGas_055,07,7.300000000000001,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_022,MISO_07_CT_054,,
MISO_07_NaturalGas_056,07,632.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_023,MISO_07_CT_061,,
MISO_07_NaturalGas_057,07,161.7,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_024,MISO_07_CT_062,,
MISO_07_NaturalGas_058,07,24.8,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_025,MISO_07_CT_063,,
MISO_07_NaturalGas_059,07,58.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_026,MISO_07_CT_064,,
MISO_07_NaturalGas_060,07,14.3,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_027,MISO_07_CT_065,,
MISO_07_NaturalGas_061,07,121.6,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_028,MISO_07_CT_067,,
MISO_07_NaturalGas_062,07,71.4,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_029,MISO_07_CT_068,,
MISO_07_NaturalGas_063,07,21.2,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_030,MISO_07_CT_070,,
MISO_07_NaturalGas_064,07,8.1,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_032,MISO_07_CT_073,,
MISO_07_NaturalGas_065,07,3.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_034,MISO_07_CT_075,,
MISO_07_NaturalGas_066,07,7.8,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_035,MISO_07_CT_076,,
MISO_07_NaturalGas_067,07,195.3,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_036,MISO_07_CT_077,,
MISO_07_NaturalGas_068,07,142.2,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_037,MISO_07_CT_078,,
MISO_07_NaturalGas_069,07,77.4,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_039,MISO_07_CT_081,,
MISO_07_NaturalGas_070,07,340.0,0.0,MISO_07_Natural_Gas_Fired_Combustion_Turbine_RC_041,MISO_07_CT_083,,
MISO_07_NaturalGas_071,07,19.5,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_005,MISO_07_ST_020,,
MISO_07_NaturalGas_072,07,2.1,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_008,MISO_07_ST_025,,
MISO_07_NaturalGas_073,07,1.0,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_010,MISO_07_ST_032,,
MISO_07_NaturalGas_074,07,1402.3,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_012,MISO_07_ST_035,,
MISO_07_NaturalGas_075,07,3.8,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_013,MISO_07_ST_036,,
MISO_07_NaturalGas_076,07,1.3,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_015,MISO_07_ST_043,,
MISO_07_NaturalGas_077,07,815.4,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_017,MISO_07_ST_048,,
MISO_07_NaturalGas_078,07,5.0,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_018,MISO_07_ST_049,,
MISO_07_NaturalGas_079,07,4.2,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_023,MISO_07_ST_061,,
MISO_07_NaturalGas_080,07,85.0,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_027,MISO_07_ST_065,,
MISO_07_NaturalGas_081,07,2.0,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_031,MISO_07_ST_071,,
MISO_07_NaturalGas_082,07,2.0,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_032,MISO_07_ST_073,,
MISO_07_NaturalGas_083,07,43.5,0.0,MISO_07_Natural_Gas_Steam_Turbine_RC_037,MISO_07_ST_078,,
MISO_07_NaturalGas_084,07,56.400000000000006,0.0,,MISO_07_CT_001,,
MISO_07_NaturalGas_085,07,182.9,0.0,,MISO_07_CT_004,,
MISO_07_NaturalGas_086,07,7.7,0.0,,MISO_07_CT_028,,
MISO_07_NaturalGas_087,07,1.4,0.0,,MISO_07_CT_031,,
MISO_07_NaturalGas_088,07,28.0,0.0,,MISO_07_CT_034,,
MISO_07_NaturalGas_089,07,3.2,0.0,,MISO_07_CT_044,,
MISO_07_NaturalGas_090,07,34.3,0.0,,MISO_07_CT_051,,
MISO_07_NaturalGas_091,07,28.200000000000003,0.0,,MISO_07_CT_065,,
MISO_07_NaturalGas_092,07,9.5,0.0,,MISO_07_CT_072,,
MISO_07_NaturalGas_093,07,5.8,0.0,,MISO_07_CT_080,,
MISO_07_NaturalGas_094,07,12.899999999999999,0.0,,MISO_07_CT_085,,
MISO_07_NaturalGas_095,07,11.6,0.0,,MISO_07_CT_086,,
MISO_07_Nuclear_096,07,811.8,0.0,,MISO_07_NU_069,,
MISO_07_Nuclear_097,07,1217.0,0.0,,MISO_07_NU_084,,
MISO_07_ThermalOther_098,07,1.6,0.0,,MISO_07_CT_026,,
MISO_07_ThermalOther_099,07,3.2,0.0,,MISO_07_CT_027,,
MISO_07_ThermalOther_100,07,4.0,0.0,,MISO_07_CT_039,,
MISO_07_ThermalOther_101,07,3.2,0.0,,MISO_07_CT_042,,
MISO_07_ThermalOther_102,07,8.0,0.0,,MISO_07_CT_046,,
MISO_07_ThermalOther_103,07,7.0,0.0,,MISO_07_CT_047,,
MISO_07_ThermalOther_104,07,3.2,0.0,,MISO_07_CT_049,,
MISO_07_ThermalOther_105,07,6.4,0.0,,MISO_07_CT_051,,
MISO_07_ThermalOther_106,07,4.800000000000001,0.0,,MISO_07_CT_052,,
MISO_07_ThermalOther_107,07,3.2,0.0,,MISO_07_CT_056,,
MISO_07_ThermalOther_108,07,7.2,0.0,,MISO_07_CT_057,,
MISO_07_ThermalOther_109,07,3.2,0.0,,MISO_07_CT_059,,
MISO_07_ThermalOther_110,07,21.6,0.0,,MISO_07_CT_060,,
MISO_07_ThermalOther_111,07,5.7,0.0,,MISO_07_CT_072,,
MISO_07_ThermalOther_112,07,30.3,0.0,,MISO_07_CT_076,,
MISO_07_ThermalOther_113,07,4.0,0.0,,MISO_07_CT_079,,
MISO_07_ThermalOther_114,07,11.200000000000001,0.0,,MISO_07_CT_083,,
MISO_07_ThermalOther_115,07,6.6,0.0,,MISO_07_CT_084,,
MISO_07_ThermalOther_116,07,2.4000000000000004,0.0,,MISO_07_CT_087,,
MISO_07_ThermalOther_117,07,22.0,0.0,,MISO_07_ST_002,,
MISO_07_ThermalOther_118,07,56.0,0.0,,MISO_07_ST_010,,
MISO_07_ThermalOther_119,07,122.4,0.0,,MISO_07_ST_011,,
MISO_07_ThermalOther_120,07,47.2,0.0,,MISO_07_ST_016,,
MISO_07_ThermalOther_121,07,38.6,0.0,,MISO_07_ST_018,,
MISO_07_ThermalOther_122,07,20.0,0.0,,MISO_07_ST_019,,
MISO_07_ThermalOther_123,07,44.0,0.0,,MISO_07_ST_021,,
MISO_07_ThermalOther_124,07,20.0,0.0,,MISO_07_ST_022,,
MISO_07_ThermalOther_125,07,5.8,0.0,,MISO_07_ST_038,,
MISO_07_ThermalOther_126,07,39.5,0.0,,MISO_07_ST_047,,
MISO_07_ThermalOther_127,07,3.2,0.0,,MISO_07_ST_051,,
MISO_07_ThermalOther_128,07,18.0,0.0,,MISO_07_ST_052,,
MISO_07_ThermalOther_129,07,238.0,0.0,,MISO_07_ST_077,,
MISO_07_solar_001,07,6.9,0.0,,,MISO_07_solar_001,
MISO_07_solar_002,07,2.3,0.0,,,MISO_07_solar_002,
MISO_07_solar_004,07,3.8,0.0,,,MISO_07_solar_004,
MISO_07_solar_005,07,10.0,0.0,,,MISO_07_solar_005,
MISO_07_solar_006,07,4.0,0.0,,,MISO_07_solar_006,
MISO_07_solar_007,07,2.0,0.0,,,MISO_07_solar_007,
MISO_07_solar_008,07,20.0,0.0,,,MISO_07_solar_008,
MISO_07_solar_011,07,2.0,0.0,,,MISO_07_solar_011,
MISO_07_solar_013,07,20.0,0.0,,,MISO_07_solar_013,
MISO_07_solar_014,07,2.0,0.0,,,MISO_07_solar_014,
MISO_07_solar_015,07,80.0,0.0,,,MISO_07_solar_015,
MISO_07_solar_017,07,4.0,0.0,,,MISO_07_solar_017,
MISO_07_solar_018,07,250.0,0.0,,,MISO_07_solar_018,
MISO_07_solar_019,07,5.0,0.0,,,MISO_07_solar_019,
MISO_07_solar_021,07,120.0,0.0,,,MISO_07_solar_021,
MISO_07_solar_022,07,239.0,0.0,,,MISO_07_solar_022,
MISO_07_solar_023,07,50.8,0.0,,,MISO_07_solar_023,
MISO_07_solar_024,07,12.5,0.0,,,MISO_07_solar_024,
MISO_07_solar_025,07,48.0,0.0,,,MISO_07_solar_025,
MISO_07_solar_026,07,1.4,0.0,,,MISO_07_solar_026,
MISO_07_solar_027,07,3.0,0.0,,,MISO_07_solar_027,
MISO_07_solar_028,07,0.8,0.0,,,MISO_07_solar_028,
MISO_07_solar_029,07,40.0,0.0,,,MISO_07_solar_029,
MISO_07_solar_030,07,24.0,0.0,,,MISO_07_solar_030,
MISO_07_solar_031,07,10.5,0.0,,,MISO_07_solar_031,
MISO_07_solar_032,07,20.0,0.0,,,MISO_07_solar_032,
MISO_07_solar_034,07,302.0,0.0,,,MISO_07_solar_034,
MISO_07_solar_035,07,169.0,0.0,,,MISO_07_solar_035,
MISO_07_solar_036,07,50.0,0.0,,,MISO_07_solar_036,
MISO_07_solar_037,07,15.0,0.0,,,MISO_07_solar_037,
MISO_07_solar_038,07,1.0,0.0,,,MISO_07_solar_038,
MISO_07_solar_039,07,1.0,0.0,,,MISO_07_solar_039,
MISO_07_solar_040,07,2.0,0.0,,,MISO_07_solar_040,
MISO_07_solar_041,07,1.0,0.0,,,MISO_07_solar_041,
MISO_07_solar_043,07,150.0,0.0,,,MISO_07_solar_043,
MISO_07_solar_044,07,125.0,0.0,,,MISO_07_solar_044,
MISO_07_solar_045,07,20.0,0.0,,,MISO_07_solar_045,
MISO_07_solar_046,07,142.0,0.0,,,MISO_07_solar_046,
MISO_07_solar_047,07,173.3,0.0,,,MISO_07_solar_047,
MISO_07_solar_048,07,2.0,0.0,,,MISO_07_solar_048,
MISO_07_solar_049,07,40.0,0.0,,,MISO_07_solar_049,
MISO_07_solar_050,07,20.0,0.0,,,MISO_07_solar_050,
MISO_07_wind_001,07,28.0,0.0,,,,MISO_07_wind_001
MISO_07_wind_002,07,72.8,0.0,,,,MISO_07_wind_002
MISO_07_wind_003,07,60.0,0.0,,,,MISO_07_wind_003
MISO_07_wind_004,07,149.0,0.0,,,,MISO_07_wind_004
MISO_07_wind_005,07,141.5,0.0,,,,MISO_07_wind_005
MISO_07_wind_006,07,100.8,0.0,,,,MISO_07_wind_006
MISO_07_wind_007,07,538.2,0.0,,,,MISO_07_wind_007
MISO_07_wind_008,07,69.0,0.0,,,,MISO_07_wind_008
MISO_07_wind_009,07,206.0,0.0,,,,MISO_07_wind_009
MISO_07_wind_010,07,544.8,0.0,,,,MISO_07_wind_010
MISO_07_wind_011,07,225.0,0.0,,,,MISO_07_wind_011
MISO_07_wind_012,07,120.0,0.0,,,,MISO_07_wind_012
MISO_07_wind_013,07,509.2,0.0,,,,MISO_07_wind_013
MISO_07_wind_014,07,212.4,0.0,,,,MISO_07_wind_014
MISO_07_wind_015,07,150.0,0.0,,,,MISO_07_wind_015
MISO_07_wind_016,07,500.6,0.0,,,,MISO_07_wind_016
MISO_07_wind_018,07,150.0,0.0,,,,MISO_07_wind_018
MISO_08_BatteryStorage_001,08,10.0,30.0,,,,
MISO_08_BatteryStorage_002,08,2.5,4.8,,,,
MISO_08_BatteryStorage_003,08,2.5,4.8,,,,
MISO_08_BatteryStorage_004,08,1.2,7.2,,,,
MISO_08_Coal_001,08,720.0,0.0,MISO_08_Conventional_Steam_Coal_RC_001,MISO_08_ST_002,,
MISO_08_Coal_002,08,1800.0,0.0,MISO_08_Conventional_Steam_Coal_RC_003,MISO_08_ST_004,,
MISO_08_Coal_003,08,1800.0,0.0,MISO_08_Conventional_Steam_Coal_RC_005,MISO_08_ST_007,,
MISO_08_FuelOil_004,08,1.6,0.0,,MISO_08_CT_002,,
MISO_08_NaturalGas_005,08,599.5,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_004,MISO_08_CC_006,,
MISO_08_NaturalGas_006,08,746.0,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_006,MISO_08_CC_008,,
MISO_08_NaturalGas_007,08,230.4,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_008,MISO_08_CC_010,,
MISO_08_NaturalGas_008,08,714.8,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_009,MISO_08_CC_011,,
MISO_08_NaturalGas_009,08,2428.0,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_012,MISO_08_CC_015,,
MISO_08_NaturalGas_010,08,224.3,0.0,MISO_08_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_08_CT_003,,
MISO_08_NaturalGas_011,08,552.5,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_007,MISO_08_ST_009,,
MISO_08_NaturalGas_012,08,136.0,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_010,MISO_08_ST_013,,
MISO_08_NaturalGas_013,08,25.0,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_011,MISO_08_ST_014,,
MISO_08_NaturalGas_014,08,1.3,0.0,,MISO_08_CT_006,,
MISO_08_Nuclear_015,08,1845.0,0.0,,MISO_08_NU_005,,
MISO_08_ThermalOther_016,08,4.0,0.0,,MISO_08_CT_001,,
MISO_08_ThermalOther_017,08,4.800000000000001,0.0,,MISO_08_CT_006,,
MISO_08_ThermalOther_018,08,85.0,0.0,,MISO_08_ST_010,,
MISO_08_ThermalOther_019,08,28.0,0.0,,MISO_08_ST_012,,
MISO_08_solar_001,08,1.0,0.0,,,MISO_08_solar_001,
MISO_08_solar_002,08,1.0,0.0,,,MISO_08_solar_002,
MISO_08_solar_003,08,1.0,0.0,,,MISO_08_solar_003,
MISO_08_solar_004,08,375.0,0.0,,,MISO_08_solar_004,
MISO_08_solar_005,08,1.0,0.0,,,MISO_08_solar_005,
MISO_08_solar_006,08,150.0,0.0,,,MISO_08_solar_006,
MISO_08_solar_007,08,10.0,0.0,,,MISO_08_solar_007,
MISO_08_solar_008,08,181.0,0.0,,,MISO_08_solar_008,
MISO_08_solar_009,08,1.0,0.0,,,MISO_08_solar_009,
MISO_08_solar_010,08,4.8,0.0,,,MISO_08_solar_010,
MISO_08_solar_011,08,4.8,0.0,,,MISO_08_solar_011,
MISO_08_solar_012,08,2.9,0.0,,,MISO_08_solar_012,
MISO_08_solar_013,08,1.0,0.0,,,MISO_08_solar_013,
MISO_08_solar_014,08,360.0,0.0,,,MISO_08_solar_014,
MISO_08_solar_015,08,135.0,0.0,,,MISO_08_solar_015,
